desc,result
"Gender: Female
Age: 72
Departure City: Bryansk
Destination City: Ufa
Class: Economy
Price: 26131
Refundable: No
Passenger Type: Business
Flight Frequency: 5
Baggage Availability: Yes
Purchase Method: At the airport
Booking Group: In a group
Time Before Flight: 28
Flight Duration: 10
Weather at Departure: Clear
Transfer: No
Day of the Week: Friday
Public Holiday: No
Social Status: Student",False
"Gender: Female
Age: 69
Departure City: Omsk
Destination City: Saint Petersburg
Class: Economy
Price: 69579
Refundable: Yes
Passenger Type: Regular
Flight Frequency: 10
Baggage Availability: No
Purchase Method: Online
Booking Group: With family
Time Before Flight: 9
Flight Duration: 18
Weather at Departure: Snowfall
Transfer: No
Day of the Week: Monday
Public Holiday: Yes
Social Status: Retired",True
"Gender: Female
Age: 46
Departure City: Vladikavkaz
Destination City: Samara
Class: First
Price: 17098
Refundable: Yes
Passenger Type: Business
Flight Frequency: 5
Baggage Availability: No
Purchase Method: At the airport
Booking Group: Alone
Time Before Flight: 95
Flight Duration: 9
Weather at Departure: Rain
Transfer: No
Day of the Week: Saturday
Public Holiday: Yes
Social Status: Working",True
"Gender: Female
Age: 43
Departure City: Yekaterinburg
Destination City: Kazan
Class: First
Price: 31256
Refundable: Yes
Passenger Type: Business
Flight Frequency: 1
Baggage Availability: No
Purchase Method: At the airport
Booking Group: In a group
Time Before Flight: 70
Flight Duration: 24
Weather at Departure: Snowfall
Transfer: No
Day of the Week: Saturday
Public Holiday: Yes
Social Status: Retired",False
"Gender: Female
Age: 47
Departure City: Salekhard
Destination City: Mirny
Class: Economy
Price: 53652
Refundable: Yes
Passenger Type: Business
Flight Frequency: 6
Baggage Availability: No
Purchase Method: Travel agency
Booking Group: Alone
Time Before Flight: 16
Flight Duration: 21
Weather at Departure: Clear
Transfer: No
Day of the Week: Monday
Public Holiday: No
Social Status: Working",False
"Gender: Female
Age: 73
Departure City: Tyumen
Destination City: Novy Urengoy
Class: First
Price: 33622
Refundable: No
Passenger Type: Business
Flight Frequency: 4
Baggage Availability: Yes
Purchase Method: Travel agency
Booking Group: Alone
Time Before Flight: 98
Flight Duration: 14
Weather at Departure: Rain
Transfer: No
Day of the Week: Thursday
Public Holiday: No
Social Status: Retired",False
"Gender: Male
Age: 70
Departure City: Petropavlovsk-Kamchatsky
Destination City: Irkutsk
Class: Business
Price: 40411
Refundable: No
Passenger Type: Business
Flight Frequency: 8
Baggage Availability: Yes
Purchase Method: Travel agency
Booking Group: With family
Time Before Flight: 84
Flight Duration: 24
Weather at Departure: Clear
Transfer: No
Day of the Week: Monday
Public Holiday: No
Social Status: Student",False
"Gender: Male
Age: 61
Departure City: Surgut
Destination City: Volgograd
Class: Economy
Price: 63393
Refundable: Yes
Passenger Type: Regular
Flight Frequency: 2
Baggage Availability: Yes
Purchase Method: Online
Booking Group: In a group
Time Before Flight: 55
Flight Duration: 0
Weather at Departure: Snowfall
Transfer: Yes
Delay Between Flights: Yes
Day of the Week: Monday
Public Holiday: No
Social Status: Retired",True
"Gender: Male
Age: 44
Departure City: Astrakhan
Destination City: Ulan-Ude
Class: Business
Price: 24176
Refundable: Yes
Passenger Type: Business
Flight Frequency: 9
Baggage Availability: No
Purchase Method: Online
Booking Group: Alone
Time Before Flight: 77
Flight Duration: 24
Weather at Departure: Rain
Transfer: No
Day of the Week: Friday
Public Holiday: No
Social Status: Student",False
"Gender: Male
Age: 55
Departure City: Omsk
Destination City: Novy Urengoy
Class: Business
Price: 74793
Refundable: No
Passenger Type: Regular
Flight Frequency: 2
Baggage Availability: No
Purchase Method: Online
Booking Group: With family
Time Before Flight: 54
Flight Duration: 22
Weather at Departure: Rain
Transfer: No
Day of the Week: Tuesday
Public Holiday: Yes
Social Status: Student",True
"Gender: Male
Age: 75
Departure City: Tyumen
Destination City: Bryansk
Class: First
Price: 53129
Refundable: No
Passenger Type: Regular
Flight Frequency: 7
Baggage Availability: Yes
Purchase Method: Online
Booking Group: In a group
Time Before Flight: 27
Flight Duration: 15
Weather at Departure: Snowfall
Transfer: Yes
Delay Between Flights: Yes
Day of the Week: Friday
Public Holiday: Yes
Social Status: Student",False
"Gender: Male
Age: 31
Departure City: Nizhny Novgorod
Destination City: Omsk
Class: First
Price: 17645
Refundable: Yes
Passenger Type: Business
Flight Frequency: 9
Baggage Availability: No
Purchase Method: Travel agency
Booking Group: Alone
Time Before Flight: 94
Flight Duration: 23
Weather at Departure: Rain
Transfer: No
Day of the Week: Monday
Public Holiday: No
Social Status: Working",False
"Gender: Female
Age: 56
Departure City: Perm
Destination City: Yakutsk
Class: Business
Price: 14190
Refundable: Yes
Passenger Type: Business
Flight Frequency: 4
Baggage Availability: No
Purchase Method: Online
Booking Group: Alone
Time Before Flight: 53
Flight Duration: 16
Weather at Departure: Snowfall
Transfer: Yes
Delay Between Flights: No
Day of the Week: Thursday
Public Holiday: Yes
Social Status: Retired",True
"Gender: Female
Age: 68
Departure City: Abakan
Destination City: Grozny
Class: Business
Price: 11586
Refundable: Yes
Passenger Type: Business
Flight Frequency: 6
Baggage Availability: No
Purchase Method: Online
Booking Group: With family
Time Before Flight: 45
Flight Duration: 11
Weather at Departure: Snowfall
Transfer: No
Day of the Week: Friday
Public Holiday: No
Social Status: Working",True
"Gender: Male
Age: 43
Departure City: Khabarovsk
Destination City: Omsk
Class: Economy
Price: 42885
Refundable: No
Passenger Type: Regular
Flight Frequency: 4
Baggage Availability: Yes
Purchase Method: At the airport
Booking Group: Alone
Time Before Flight: 94
Flight Duration: 13
Weather at Departure: Rain
Transfer: Yes
Delay Between Flights: No
Day of the Week: Thursday
Public Holiday: Yes
Social Status: Working",True
"Gender: Male
Age: 69
Departure City: Volgograd
Destination City: Moscow
Class: First
Price: 35180
Refundable: No
Passenger Type: Business
Flight Frequency: 4
Baggage Availability: Yes
Purchase Method: Travel agency
Booking Group: In a group
Time Before Flight: 60
Flight Duration: 1
Weather at Departure: Rain
Transfer: No
Day of the Week: Thursday
Public Holiday: Yes
Social Status: Student",False
"Gender: Female
Age: 53
Departure City: Rostov-on-Don
Destination City: Astrakhan
Class: Business
Price: 23864
Refundable: No
Passenger Type: Regular
Flight Frequency: 10
Baggage Availability: No
Purchase Method: At the airport
Booking Group: With family
Time Before Flight: 95
Flight Duration: 13
Weather at Departure: Snowfall
Transfer: Yes
Delay Between Flights: Yes
Day of the Week: Thursday
Public Holiday: Yes
Social Status: Retired",True
"Gender: Male
Age: 73
Departure City: Nizhny Novgorod
Destination City: Irkutsk
Class: Business
Price: 62496
Refundable: Yes
Passenger Type: Business
Flight Frequency: 3
Baggage Availability: Yes
Purchase Method: At the airport
Booking Group: With family
Time Before Flight: 60
Flight Duration: 2
Weather at Departure: Snowfall
Transfer: Yes
Delay Between Flights: Yes
Day of the Week: Saturday
Public Holiday: Yes
Social Status: Retired",True
"Gender: Male
Age: 28
Departure City: Astrakhan
Destination City: Ufa
Class: First
Price: 69444
Refundable: Yes
Passenger Type: Business
Flight Frequency: 1
Baggage Availability: Yes
Purchase Method: At the airport
Booking Group: With family
Time Before Flight: 65
Flight Duration: 0
Weather at Departure: Rain
Transfer: No
Day of the Week: Saturday
Public Holiday: Yes
Social Status: Student",True
"Gender: Male
Age: 34
Departure City: Magadan
Destination City: Tyumen
Class: Economy
Price: 52346
Refundable: Yes
Passenger Type: Business
Flight Frequency: 5
Baggage Availability: Yes
Purchase Method: At the airport
Booking Group: In a group
Time Before Flight: 76
Flight Duration: 21
Weather at Departure: Clear
Transfer: No
Day of the Week: Tuesday
Public Holiday: No
Social Status: Student",False
"Gender: Male
Age: 47
Departure City: Ulan-Ude
Destination City: Chelyabinsk
Class: First
Price: 59987
Refundable: Yes
Passenger Type: Regular
Flight Frequency: 0
Baggage Availability: Yes
Purchase Method: Travel agency
Booking Group: Alone
Time Before Flight: 31
Flight Duration: 19
Weather at Departure: Clear
Transfer: No
Day of the Week: Friday
Public Holiday: Yes
Social Status: Working",False
"Gender: Female
Age: 40
Departure City: Khabarovsk
Destination City: Krasnodar
Class: Business
Price: 39593
Refundable: Yes
Passenger Type: Regular
Flight Frequency: 5
Baggage Availability: No
Purchase Method: Online
Booking Group: In a group
Time Before Flight: 1
Flight Duration: 20
Weather at Departure: Clear
Transfer: No
Day of the Week: Friday
Public Holiday: Yes
Social Status: Retired",False
"Gender: Female
Age: 39
Departure City: Krasnodar
Destination City: Perm
Class: First
Price: 42139
Refundable: No
Passenger Type: Regular
Flight Frequency: 2
Baggage Availability: Yes
Purchase Method: Online
Booking Group: In a group
Time Before Flight: 65
Flight Duration: 11
Weather at Departure: Clear
Transfer: No
Day of the Week: Saturday
Public Holiday: No
Social Status: Student",False
"Gender: Female
Age: 40
Departure City: Yakutsk
Destination City: Ufa
Class: Economy
Price: 57264
Refundable: No
Passenger Type: Regular
Flight Frequency: 4
Baggage Availability: Yes
Purchase Method: At the airport
Booking Group: In a group
Time Before Flight: 17
Flight Duration: 13
Weather at Departure: Snowfall
Transfer: No
Day of the Week: Monday
Public Holiday: No
Social Status: Student",True
"Gender: Female
Age: 74
Departure City: Magadan
Destination City: Nadym
Class: First
Price: 27013
Refundable: No
Passenger Type: Business
Flight Frequency: 3
Baggage Availability: No
Purchase Method: Travel agency
Booking Group: With family
Time Before Flight: 17
Flight Duration: 5
Weather at Departure: Snowfall
Transfer: Yes
Delay Between Flights: Yes
Day of the Week: Monday
Public Holiday: Yes
Social Status: Student",False
"Gender: Female
Age: 61
Departure City: Novy Urengoy
Destination City: Chelyabinsk
Class: Economy
Price: 49991
Refundable: Yes
Passenger Type: Regular
Flight Frequency: 7
Baggage Availability: No
Purchase Method: Travel agency
Booking Group: With family
Time Before Flight: 94
Flight Duration: 16
Weather at Departure: Clear
Transfer: Yes
Delay Between Flights: No
Day of the Week: Monday
Public Holiday: No
Social Status: Retired",False
"Gender: Male
Age: 26
Departure City: Salekhard
Destination City: Volgograd
Class: Economy
Price: 29580
Refundable: Yes
Passenger Type: Regular
Flight Frequency: 9
Baggage Availability: No
Purchase Method: Travel agency
Booking Group: Alone
Time Before Flight: 59
Flight Duration: 4
Weather at Departure: Rain
Transfer: Yes
Delay Between Flights: No
Day of the Week: Saturday
Public Holiday: No
Social Status: Retired",True
"Gender: Male
Age: 75
Departure City: Mirny
Destination City: Magadan
Class: Economy
Price: 39233
Refundable: No
Passenger Type: Business
Flight Frequency: 3
Baggage Availability: Yes
Purchase Method: At the airport
Booking Group: With family
Time Before Flight: 84
Flight Duration: 20
Weather at Departure: Rain
Transfer: Yes
Delay Between Flights: No
Day of the Week: Wednesday
Public Holiday: No
Social Status: Working",False
"Gender: Male
Age: 49
Departure City: Chelyabinsk
Destination City: Novy Urengoy
Class: First
Price: 20216
Refundable: Yes
Passenger Type: Business
Flight Frequency: 10
Baggage Availability: No
Purchase Method: Online
Booking Group: Alone
Time Before Flight: 84
Flight Duration: 14
Weather at Departure: Snowfall
Transfer: Yes
Delay Between Flights: Yes
Day of the Week: Sunday
Public Holiday: No
Social Status: Student",True
"Gender: Male
Age: 26
Departure City: Magadan
Destination City: Barnaul
Class: Economy
Price: 57188
Refundable: No
Passenger Type: Regular
Flight Frequency: 1
Baggage Availability: Yes
Purchase Method: At the airport
Booking Group: With family
Time Before Flight: 84
Flight Duration: 17
Weather at Departure: Rain
Transfer: No
Day of the Week: Tuesday
Public Holiday: Yes
Social Status: Retired",False
"Gender: Female
Age: 31
Departure City: Sochi
Destination City: Yakutsk
Class: Economy
Price: 67094
Refundable: Yes
Passenger Type: Business
Flight Frequency: 5
Baggage Availability: No
Purchase Method: At the airport
Booking Group: With family
Time Before Flight: 11
Flight Duration: 24
Weather at Departure: Snowfall
Transfer: No
Day of the Week: Thursday
Public Holiday: Yes
Social Status: Working",False
"Gender: Female
Age: 32
Departure City: Mirny
Destination City: Krasnodar
Class: Economy
Price: 60337
Refundable: No
Passenger Type: Business
Flight Frequency: 1
Baggage Availability: No
Purchase Method: At the airport
Booking Group: In a group
Time Before Flight: 56
Flight Duration: 6
Weather at Departure: Rain
Transfer: Yes
Delay Between Flights: Yes
Day of the Week: Monday
Public Holiday: No
Social Status: Retired",True
"Gender: Female
Age: 68
Departure City: Sochi
Destination City: Astrakhan
Class: First
Price: 60876
Refundable: Yes
Passenger Type: Regular
Flight Frequency: 10
Baggage Availability: Yes
Purchase Method: Travel agency
Booking Group: Alone
Time Before Flight: 52
Flight Duration: 10
Weather at Departure: Rain
Transfer: Yes
Delay Between Flights: Yes
Day of the Week: Friday
Public Holiday: Yes
Social Status: Student",True
"Gender: Male
Age: 30
Departure City: Irkutsk
Destination City: Moscow
Class: Business
Price: 30641
Refundable: No
Passenger Type: Business
Flight Frequency: 1
Baggage Availability: No
Purchase Method: At the airport
Booking Group: With family
Time Before Flight: 97
Flight Duration: 4
Weather at Departure: Rain
Transfer: No
Day of the Week: Tuesday
Public Holiday: No
Social Status: Student",True
"Gender: Male
Age: 68
Departure City: Salekhard
Destination City: Khabarovsk
Class: First
Price: 31931
Refundable: Yes
Passenger Type: Regular
Flight Frequency: 10
Baggage Availability: Yes
Purchase Method: Travel agency
Booking Group: With family
Time Before Flight: 51
Flight Duration: 19
Weather at Departure: Snowfall
Transfer: Yes
Delay Between Flights: No
Day of the Week: Tuesday
Public Holiday: No
Social Status: Working",False
"Gender: Female
Age: 42
Departure City: Novosibirsk
Destination City: Astrakhan
Class: Business
Price: 48710
Refundable: No
Passenger Type: Regular
Flight Frequency: 2
Baggage Availability: No
Purchase Method: Travel agency
Booking Group: Alone
Time Before Flight: 70
Flight Duration: 3
Weather at Departure: Rain
Transfer: Yes
Delay Between Flights: No
Day of the Week: Tuesday
Public Holiday: Yes
Social Status: Retired",True
"Gender: Male
Age: 64
Departure City: Moscow
Destination City: Rostov-on-Don
Class: Business
Price: 24892
Refundable: No
Passenger Type: Regular
Flight Frequency: 4
Baggage Availability: No
Purchase Method: At the airport
Booking Group: In a group
Time Before Flight: 49
Flight Duration: 13
Weather at Departure: Snowfall
Transfer: Yes
Delay Between Flights: Yes
Day of the Week: Saturday
Public Holiday: No
Social Status: Student",True
"Gender: Female
Age: 50
Departure City: Grozny
Destination City: Petropavlovsk-Kamchatsky
Class: First
Price: 47966
Refundable: No
Passenger Type: Business
Flight Frequency: 0
Baggage Availability: No
Purchase Method: At the airport
Booking Group: Alone
Time Before Flight: 68
Flight Duration: 9
Weather at Departure: Rain
Transfer: No
Day of the Week: Sunday
Public Holiday: No
Social Status: Retired",False
"Gender: Male
Age: 18
Departure City: Yekaterinburg
Destination City: Bryansk
Class: Economy
Price: 53771
Refundable: No
Passenger Type: Regular
Flight Frequency: 1
Baggage Availability: Yes
Purchase Method: Travel agency
Booking Group: With family
Time Before Flight: 80
Flight Duration: 4
Weather at Departure: Clear
Transfer: Yes
Delay Between Flights: No
Day of the Week: Thursday
Public Holiday: No
Social Status: Retired",False
"Gender: Female
Age: 38
Departure City: Kazan
Destination City: Yekaterinburg
Class: Business
Price: 66924
Refundable: Yes
Passenger Type: Regular
Flight Frequency: 3
Baggage Availability: Yes
Purchase Method: At the airport
Booking Group: In a group
Time Before Flight: 62
Flight Duration: 10
Weather at Departure: Rain
Transfer: Yes
Delay Between Flights: No
Day of the Week: Sunday
Public Holiday: Yes
Social Status: Retired",True
"Gender: Female
Age: 60
Departure City: Novy Urengoy
Destination City: Bryansk
Class: Economy
Price: 60139
Refundable: Yes
Passenger Type: Business
Flight Frequency: 7
Baggage Availability: No
Purchase Method: Travel agency
Booking Group: Alone
Time Before Flight: 20
Flight Duration: 5
Weather at Departure: Clear
Transfer: No
Day of the Week: Saturday
Public Holiday: Yes
Social Status: Student",True
"Gender: Male
Age: 62
Departure City: Vladikavkaz
Destination City: Kazan
Class: Business
Price: 61725
Refundable: Yes
Passenger Type: Regular
Flight Frequency: 10
Baggage Availability: No
Purchase Method: Travel agency
Booking Group: In a group
Time Before Flight: 67
Flight Duration: 19
Weather at Departure: Rain
Transfer: No
Day of the Week: Friday
Public Holiday: Yes
Social Status: Student",False
"Gender: Female
Age: 38
Departure City: Khabarovsk
Destination City: Moscow
Class: Business
Price: 64540
Refundable: No
Passenger Type: Regular
Flight Frequency: 6
Baggage Availability: No
Purchase Method: Online
Booking Group: In a group
Time Before Flight: 76
Flight Duration: 19
Weather at Departure: Clear
Transfer: Yes
Delay Between Flights: No
Day of the Week: Tuesday
Public Holiday: No
Social Status: Student",False
"Gender: Male
Age: 51
Departure City: Tyumen
Destination City: Abakan
Class: Business
Price: 12542
Refundable: No
Passenger Type: Business
Flight Frequency: 9
Baggage Availability: No
Purchase Method: At the airport
Booking Group: Alone
Time Before Flight: 61
Flight Duration: 8
Weather at Departure: Rain
Transfer: No
Day of the Week: Monday
Public Holiday: Yes
Social Status: Student",True
"Gender: Female
Age: 23
Departure City: Magadan
Destination City: Irkutsk
Class: Economy
Price: 77882
Refundable: No
Passenger Type: Business
Flight Frequency: 7
Baggage Availability: Yes
Purchase Method: Travel agency
Booking Group: Alone
Time Before Flight: 47
Flight Duration: 2
Weather at Departure: Rain
Transfer: No
Day of the Week: Monday
Public Holiday: No
Social Status: Student",False
"Gender: Male
Age: 29
Departure City: Barnaul
Destination City: Kazan
Class: First
Price: 20614
Refundable: Yes
Passenger Type: Business
Flight Frequency: 8
Baggage Availability: No
Purchase Method: At the airport
Booking Group: With family
Time Before Flight: 10
Flight Duration: 15
Weather at Departure: Rain
Transfer: No
Day of the Week: Friday
Public Holiday: No
Social Status: Working",False
"Gender: Female
Age: 28
Departure City: Magadan
Destination City: Rostov-on-Don
Class: Economy
Price: 69725
Refundable: Yes
Passenger Type: Business
Flight Frequency: 5
Baggage Availability: No
Purchase Method: At the airport
Booking Group: In a group
Time Before Flight: 64
Flight Duration: 19
Weather at Departure: Clear
Transfer: Yes
Delay Between Flights: Yes
Day of the Week: Tuesday
Public Holiday: Yes
Social Status: Working",True
"Gender: Male
Age: 53
Departure City: Novosibirsk
Destination City: Bryansk
Class: Economy
Price: 75849
Refundable: No
Passenger Type: Business
Flight Frequency: 2
Baggage Availability: Yes
Purchase Method: Online
Booking Group: Alone
Time Before Flight: 47
Flight Duration: 22
Weather at Departure: Snowfall
Transfer: Yes
Delay Between Flights: No
Day of the Week: Wednesday
Public Holiday: Yes
Social Status: Working",False
"Gender: Male
Age: 45
Departure City: Novosibirsk
Destination City: Nizhny Novgorod
Class: Economy
Price: 13661
Refundable: Yes
Passenger Type: Regular
Flight Frequency: 2
Baggage Availability: No
Purchase Method: Travel agency
Booking Group: Alone
Time Before Flight: 41
Flight Duration: 14
Weather at Departure: Rain
Transfer: Yes
Delay Between Flights: No
Day of the Week: Saturday
Public Holiday: Yes
Social Status: Retired",True
"Gender: Female
Age: 74
Departure City: Ufa
Destination City: Astrakhan
Class: Business
Price: 38813
Refundable: Yes
Passenger Type: Regular
Flight Frequency: 1
Baggage Availability: No
Purchase Method: At the airport
Booking Group: In a group
Time Before Flight: 15
Flight Duration: 20
Weather at Departure: Snowfall
Transfer: Yes
Delay Between Flights: Yes
Day of the Week: Saturday
Public Holiday: Yes
Social Status: Student",True
"Gender: Male
Age: 72
Departure City: Magadan
Destination City: Sochi
Class: Economy
Price: 22586
Refundable: No
Passenger Type: Regular
Flight Frequency: 4
Baggage Availability: No
Purchase Method: Online
Booking Group: In a group
Time Before Flight: 30
Flight Duration: 4
Weather at Departure: Clear
Transfer: Yes
Delay Between Flights: Yes
Day of the Week: Monday
Public Holiday: Yes
Social Status: Retired",True
"Gender: Male
Age: 25
Departure City: Tyumen
Destination City: Grozny
Class: First
Price: 66051
Refundable: Yes
Passenger Type: Regular
Flight Frequency: 10
Baggage Availability: No
Purchase Method: Travel agency
Booking Group: In a group
Time Before Flight: 6
Flight Duration: 6
Weather at Departure: Rain
Transfer: Yes
Delay Between Flights: No
Day of the Week: Tuesday
Public Holiday: No
Social Status: Retired",False
"Gender: Male
Age: 79
Departure City: Astrakhan
Destination City: Perm
Class: First
Price: 34796
Refundable: Yes
Passenger Type: Regular
Flight Frequency: 9
Baggage Availability: Yes
Purchase Method: Travel agency
Booking Group: With family
Time Before Flight: 73
Flight Duration: 20
Weather at Departure: Snowfall
Transfer: Yes
Delay Between Flights: Yes
Day of the Week: Thursday
Public Holiday: Yes
Social Status: Retired",False
"Gender: Female
Age: 36
Departure City: Irkutsk
Destination City: Bryansk
Class: First
Price: 37536
Refundable: No
Passenger Type: Business
Flight Frequency: 5
Baggage Availability: Yes
Purchase Method: Travel agency
Booking Group: With family
Time Before Flight: 29
Flight Duration: 0
Weather at Departure: Clear
Transfer: Yes
Delay Between Flights: No
Day of the Week: Tuesday
Public Holiday: No
Social Status: Retired",False
"Gender: Female
Age: 62
Departure City: Grozny
Destination City: Yakutsk
Class: Business
Price: 34872
Refundable: Yes
Passenger Type: Business
Flight Frequency: 5
Baggage Availability: No
Purchase Method: At the airport
Booking Group: Alone
Time Before Flight: 23
Flight Duration: 16
Weather at Departure: Clear
Transfer: Yes
Delay Between Flights: No
Day of the Week: Sunday
Public Holiday: No
Social Status: Working",False
"Gender: Male
Age: 20
Departure City: Nadym
Destination City: Petropavlovsk-Kamchatsky
Class: Business
Price: 12746
Refundable: No
Passenger Type: Regular
Flight Frequency: 6
Baggage Availability: No
Purchase Method: Travel agency
Booking Group: With family
Time Before Flight: 88
Flight Duration: 4
Weather at Departure: Snowfall
Transfer: Yes
Delay Between Flights: Yes
Day of the Week: Wednesday
Public Holiday: No
Social Status: Working",True
"Gender: Male
Age: 38
Departure City: Novosibirsk
Destination City: Salekhard
Class: First
Price: 62605
Refundable: Yes
Passenger Type: Regular
Flight Frequency: 7
Baggage Availability: Yes
Purchase Method: Online
Booking Group: With family
Time Before Flight: 10
Flight Duration: 3
Weather at Departure: Snowfall
Transfer: No
Day of the Week: Saturday
Public Holiday: No
Social Status: Working",False
"Gender: Male
Age: 77
Departure City: Nadym
Destination City: Perm
Class: Economy
Price: 48757
Refundable: No
Passenger Type: Business
Flight Frequency: 3
Baggage Availability: No
Purchase Method: Online
Booking Group: Alone
Time Before Flight: 74
Flight Duration: 22
Weather at Departure: Clear
Transfer: Yes
Delay Between Flights: Yes
Day of the Week: Tuesday
Public Holiday: Yes
Social Status: Retired",False
"Gender: Male
Age: 29
Departure City: Barnaul
Destination City: Abakan
Class: First
Price: 67178
Refundable: Yes
Passenger Type: Business
Flight Frequency: 9
Baggage Availability: No
Purchase Method: At the airport
Booking Group: In a group
Time Before Flight: 68
Flight Duration: 4
Weather at Departure: Clear
Transfer: Yes
Delay Between Flights: Yes
Day of the Week: Thursday
Public Holiday: No
Social Status: Retired",False
"Gender: Male
Age: 77
Departure City: Abakan
Destination City: Samara
Class: First
Price: 76770
Refundable: Yes
Passenger Type: Regular
Flight Frequency: 8
Baggage Availability: Yes
Purchase Method: Online
Booking Group: Alone
Time Before Flight: 62
Flight Duration: 9
Weather at Departure: Clear
Transfer: No
Day of the Week: Wednesday
Public Holiday: Yes
Social Status: Working",False
"Gender: Female
Age: 76
Departure City: Rostov-on-Don
Destination City: Petropavlovsk-Kamchatsky
Class: Business
Price: 17662
Refundable: No
Passenger Type: Business
Flight Frequency: 9
Baggage Availability: No
Purchase Method: Travel agency
Booking Group: Alone
Time Before Flight: 76
Flight Duration: 3
Weather at Departure: Clear
Transfer: Yes
Delay Between Flights: Yes
Day of the Week: Thursday
Public Holiday: Yes
Social Status: Student",False
"Gender: Male
Age: 58
Departure City: Barnaul
Destination City: Rostov-on-Don
Class: First
Price: 22594
Refundable: Yes
Passenger Type: Business
Flight Frequency: 10
Baggage Availability: No
Purchase Method: Travel agency
Booking Group: With family
Time Before Flight: 59
Flight Duration: 24
Weather at Departure: Rain
Transfer: No
Day of the Week: Wednesday
Public Holiday: No
Social Status: Retired",False
"Gender: Male
Age: 59
Departure City: Voronezh
Destination City: Rostov-on-Don
Class: Economy
Price: 24693
Refundable: No
Passenger Type: Regular
Flight Frequency: 10
Baggage Availability: Yes
Purchase Method: Online
Booking Group: Alone
Time Before Flight: 40
Flight Duration: 21
Weather at Departure: Clear
Transfer: No
Day of the Week: Friday
Public Holiday: Yes
Social Status: Retired",False
"Gender: Male
Age: 43
Departure City: Rostov-on-Don
Destination City: Astrakhan
Class: Economy
Price: 78545
Refundable: No
Passenger Type: Regular
Flight Frequency: 2
Baggage Availability: Yes
Purchase Method: Travel agency
Booking Group: With family
Time Before Flight: 58
Flight Duration: 10
Weather at Departure: Rain
Transfer: No
Day of the Week: Friday
Public Holiday: No
Social Status: Retired",False
"Gender: Female
Age: 30
Departure City: Sochi
Destination City: Stavropol
Class: Business
Price: 47637
Refundable: Yes
Passenger Type: Business
Flight Frequency: 10
Baggage Availability: No
Purchase Method: At the airport
Booking Group: With family
Time Before Flight: 80
Flight Duration: 14
Weather at Departure: Rain
Transfer: No
Day of the Week: Tuesday
Public Holiday: Yes
Social Status: Retired",False
"Gender: Male
Age: 60
Departure City: Magadan
Destination City: Abakan
Class: Business
Price: 37787
Refundable: Yes
Passenger Type: Business
Flight Frequency: 6
Baggage Availability: Yes
Purchase Method: Travel agency
Booking Group: With family
Time Before Flight: 45
Flight Duration: 9
Weather at Departure: Rain
Transfer: Yes
Delay Between Flights: Yes
Day of the Week: Saturday
Public Holiday: Yes
Social Status: Working",True
"Gender: Male
Age: 17
Departure City: Irkutsk
Destination City: Ufa
Class: First
Price: 28066
Refundable: Yes
Passenger Type: Business
Flight Frequency: 10
Baggage Availability: No
Purchase Method: At the airport
Booking Group: Alone
Time Before Flight: 5
Flight Duration: 3
Weather at Departure: Rain
Transfer: No
Day of the Week: Tuesday
Public Holiday: Yes
Social Status: Retired",True
"Gender: Female
Age: 66
Departure City: Ufa
Destination City: Perm
Class: Economy
Price: 59551
Refundable: Yes
Passenger Type: Business
Flight Frequency: 1
Baggage Availability: No
Purchase Method: Online
Booking Group: With family
Time Before Flight: 85
Flight Duration: 20
Weather at Departure: Rain
Transfer: No
Day of the Week: Sunday
Public Holiday: Yes
Social Status: Working",False
"Gender: Female
Age: 62
Departure City: Krasnoyarsk
Destination City: Astrakhan
Class: Economy
Price: 50076
Refundable: Yes
Passenger Type: Regular
Flight Frequency: 2
Baggage Availability: No
Purchase Method: Travel agency
Booking Group: In a group
Time Before Flight: 25
Flight Duration: 22
Weather at Departure: Rain
Transfer: Yes
Delay Between Flights: No
Day of the Week: Tuesday
Public Holiday: Yes
Social Status: Retired",False
"Gender: Male
Age: 44
Departure City: Nadym
Destination City: Krasnoyarsk
Class: Economy
Price: 77623
Refundable: No
Passenger Type: Business
Flight Frequency: 4
Baggage Availability: Yes
Purchase Method: Online
Booking Group: In a group
Time Before Flight: 9
Flight Duration: 13
Weather at Departure: Snowfall
Transfer: No
Day of the Week: Saturday
Public Holiday: Yes
Social Status: Retired",False
"Gender: Male
Age: 40
Departure City: Nadym
Destination City: Surgut
Class: First
Price: 71952
Refundable: No
Passenger Type: Regular
Flight Frequency: 1
Baggage Availability: No
Purchase Method: Online
Booking Group: With family
Time Before Flight: 67
Flight Duration: 3
Weather at Departure: Rain
Transfer: Yes
Delay Between Flights: No
Day of the Week: Friday
Public Holiday: No
Social Status: Retired",False
"Gender: Male
Age: 80
Departure City: Krasnodar
Destination City: Chelyabinsk
Class: First
Price: 33183
Refundable: Yes
Passenger Type: Regular
Flight Frequency: 0
Baggage Availability: Yes
Purchase Method: Travel agency
Booking Group: With family
Time Before Flight: 50
Flight Duration: 7
Weather at Departure: Rain
Transfer: No
Day of the Week: Monday
Public Holiday: No
Social Status: Retired",False
